study_hours,attendance,previous_score,pass
2.149403785907568,58,58,0
0.3118313506128467,64,47,0
2.622640442998251,79,78,0
5.9507793070025485,75,72,1
0.5142581348425035,59,83,0
4.963662472012364,78,67,0
5.968428489168892,65,76,0
3.3424389081696084,85,87,0
7.7091220374582194,69,64,0
1.065982531337718,94,75,0
0.7513778173580876,86,56,0
7.281887562036033,71,63,1
4.954913162061985,56,60,0
6.88402396427736,72,41,0
4.348273386037462,90,70,0
2.464020332391068,89,83,0
8.191023176741997,78,72,1
7.994158789689792,65,69,0
6.946964708544268,87,51,0
2.7214513722996267,77,83,0
5.902306668690871,97,51,0
3.6097389694002677,87,90,0
0.9158207332663415,80,96,0
9.173135754622429,63,88,0
1.368186309189614,82,91,0
9.502373538208024,58,63,0
4.460057729579558,76,63,0
1.8513292883861965,73,97,0
5.419009473783581,62,99,0
8.729458358764083,75,50,0
7.322248864095612,78,52,0
8.065611478614498,98,66,1
6.587833667107174,92,47,0
6.922765645178525,77,49,0
8.491956515653193,77,47,0
2.4966800885918596,57,59,0
4.894249636431405,72,47,0
2.2120944181960223,78,48,0
9.87668007996647,54,46,0
9.440593396866133,91,53,0
0.394268113685059,56,67,0
7.055751725156885,91,41,0
9.252483174156659,85,96,1
1.8057534512733353,90,82,0
5.679452305526294,76,47,0
9.154882975880419,95,52,0
0.3394597858579884,51,60,0
6.974202672468399,74,86,1
2.9734900737255074,58,67,0
9.243961953765304,76,74,1
9.710582451653679,50,62,0
9.442664891134338,72,85,1
4.742142166574638,59,54,0
8.620426509893134,91,41,0
8.445493985350703,74,90,1
3.1910047324325563,52,51,0
8.289154741506774,55,96,0
0.3700763471549262,55,91,0
5.96269878482053,51,75,0
2.3000883728770303,67,42,0
1.205668857772788,72,44,0
0.7695320162920916,51,42,0
6.962887758781397,61,96,0
3.3987496376806616,71,86,0
7.247667715287615,86,58,0
0.6535634079894237,69,41,0
3.152903378306103,88,83,0
5.394912923753372,73,76,1
7.907231648389636,97,93,1
3.187525029320699,69,56,0
6.2589137643700905,50,53,0
8.85977748236187,50,67,0
6.158631881823045,66,66,0
2.329594747536338,50,93,0
0.2440078155653802,94,49,0
8.700988739009299,79,42,0
0.21269410850387138,90,75,0
8.747016726841995,96,77,1
5.28937134027212,52,95,0
9.390676985128962,95,64,1
7.987832357736654,60,61,0
9.979341105333376,73,87,1
3.5071181545171015,71,78,0
7.671882889311269,93,86,1
4.019309136092422,94,69,0
4.798756203039089,75,60,0
6.275054632183701,62,69,0
8.736771141863388,50,67,0
9.840834691992951,73,70,1
7.682734138645182,59,96,0
4.177667821673338,84,91,0
4.213570022770702,73,65,0
7.375823015888915,77,82,1
2.3877714576830233,85,61,0
1.1047411313139466,65,60,0
3.546221576407765,89,40,0
2.8723899165408175,65,76,0
2.963081204559901,66,52,0
2.3360775104990994,64,60,0
0.42093189636361883,65,85,0
0.1787393473341381,64,48,0
9.877223897360315,83,56,0
4.277731337358624,60,86,0
3.8432664715968166,50,60,0
6.796472826930699,64,70,0
2.1825388786506417,75,78,0
9.499611839502254,53,98,0
7.863450144155521,92,93,1
0.8941100231225951,54,61,0
4.175807757849284,84,51,0
8.791183075621646,62,94,0
9.447320222914103,59,45,0
4.674015112498697,60,92,0
6.134113892107077,67,55,0
1.6703394609207523,83,65,0
9.911686261369766,88,44,0
2.3167170138344337,90,48,0
9.427317741351256,91,85,1
6.496466489923685,99,79,1
6.077367948788591,72,53,0
5.126885110165086,56,83,0
2.3066981171775867,88,81,0
1.7652803200550826,52,69,0
2.2048620907017535,61,91,0
1.8643826214425452,56,91,0
7.795844735667533,98,65,1
3.501252591667301,75,92,0
0.5784267656339637,82,84,0
9.691026301408113,86,68,1
8.837858849634257,97,58,0
9.27752283195213,64,86,0
9.949078226464353,51,47,0
1.738952492194873,90,62,0
3.9624201890265875,56,92,0
7.582384757040913,81,81,1
6.960206180537922,53,74,0
1.5389590633985506,69,70,0
8.158331249906178,99,92,1
2.2444057183666066,85,74,0
2.2381761482262306,81,71,0
5.3697442289341355,77,97,1
5.929399348417031,62,44,0
5.8008620783781115,50,55,0
0.9148683739775487,84,56,0
8.774608626303804,97,71,1
2.6560004258870604,79,77,0
1.2951492128280417,85,97,0
8.887480798689772,74,71,1
9.556514982297534,65,91,0
8.621276172654506,68,59,0
8.09516074724878,50,87,0
6.552419806390217,54,95,0
5.5085737060913935,71,41,0
0.8698675991141014,73,59,0
4.084532130706987,92,86,0
3.72688517012314,94,57,0
2.5975378376032623,86,40,0
7.234201136885849,85,97,1
4.9587573507877085,85,68,0
0.8104621590764793,53,68,0
2.2018320194981134,85,58,0
6.832587636595959,67,83,0
0.7613085949030018,99,79,0
8.512069140487688,65,45,0
4.951465270139743,90,83,0
4.80586577326648,67,78,0
5.924077846595176,71,89,1
8.246809659251491,51,93,0
3.4780920790219305,70,85,0
6.780161525590636,85,47,0
5.657319639957911,93,63,1
2.6702827016942132,88,59,0
8.78629986355158,96,93,1
7.974260216069281,88,53,0
6.584518346584255,78,44,0
8.505817290942419,75,80,1
8.672942009598025,70,79,0
7.083629767150348,66,73,0
8.37013328363672,65,99,0
6.974714616692836,80,55,0
6.801407717603004,58,84,0
6.186113782151843,80,46,0
7.527166395576412,63,55,0
1.586051052930737,98,46,0
8.808707591989284,86,66,1
8.71843527745232,51,53,0
0.29247283034559146,97,53,0
8.258167505647627,95,83,1
1.288698674734452,63,72,0
3.351188542591419,82,72,0
7.435082562916078,84,83,1
1.607598960483082,88,59,0
8.179670241190621,96,92,1
8.32134177957742,69,86,0
5.074677337608362,51,75,0
0.0638587171683358,90,46,0
2.870381331749128,68,71,0
6.169269183757422,86,87,1
9.811861780274235,67,42,0
6.3181352701666835,65,78,0
2.5980358106415977,53,68,0
6.340057030996114,61,63,0
5.3998537971585545,78,61,1
7.798453951511436,56,45,0
1.069806388269584,63,87,0
7.61027902502028,61,63,0
5.412665786761103,84,79,1
9.629920038589946,54,62,0
3.418721660386861,66,93,0
6.326218931339481,91,77,1
9.320281055100175,81,49,0
1.0250972799067926,59,55,0
9.372284872364512,92,50,0
6.878857223008134,66,71,0
0.678370591051719,54,84,0
3.0096356694681625,94,45,0
7.081720886452816,91,63,1
0.673506014687717,58,72,0
5.8217046017627325,98,92,1
3.4588305695295674,82,90,0
6.209155177674771,85,51,0
0.4574203381251285,85,95,0
8.715368061523762,67,66,0
9.734889691773969,58,77,0
9.688778552856915,78,57,0
7.496518317429247,99,84,1
1.3008624013063197,63,78,0
7.582631959290226,74,94,1
0.2458691645880151,64,52,0
0.22123551528997254,55,92,0
3.2361021914954122,91,79,0
4.886431904046658,78,69,0
7.704074178077932,64,92,0
6.832953766065052,78,88,1
4.459027063767484,53,80,0
2.736266662816659,67,91,0
9.971245001577111,99,52,0
4.261813022359729,98,73,0
4.513870243296755,93,75,0
1.6362382119166918,88,69,0
7.948095487499294,65,64,0
6.936822257814886,60,41,0
2.207696127887604,63,75,0
0.823810456158427,52,57,0
6.804993020747131,99,44,0
6.545112142811353,91,58,0
2.7325952699820935,87,81,0
9.508635622504103,94,57,0
1.5105789178090023,91,96,0
4.323348010426019,67,71,0
9.436159201675988,69,60,0
4.197273169261223,97,49,0
6.385259476640855,74,76,1
3.9759439796279428,87,88,0
2.7421520234867005,62,61,0
9.839776479598282,53,52,0
4.09334006315043,63,94,0
8.940992036791345,82,56,0
2.299546058910862,77,48,0
2.131047040250833,86,63,0
0.3113408288451136,57,83,0
6.5166682537588505,93,53,0
3.6852634372376114,83,85,0
8.64358249839637,93,47,0
4.732099066915572,54,94,0
9.681934279147217,54,76,0
1.8552551570312115,80,58,0
8.686231679556109,94,67,1
7.765968527917417,58,85,0
7.70921844644052,91,80,1
8.447832281168877,81,69,1
7.610239909429989,82,46,0
6.262203216314154,52,98,0
1.3124487768238757,79,97,0
0.32526179491251916,99,65,0
9.208478478156868,61,79,0
6.166503145207381,78,85,1
7.965372909761763,52,93,0
4.815223515125501,75,99,0
1.1730818896239448,79,85,0
1.2518579220255044,58,50,0
6.855652872289713,75,53,0
4.303058948994627,51,60,0
2.005247267003367,52,47,0
4.915945467414369,95,42,0
0.6420893707513409,53,67,0
5.819714019143988,74,68,1
2.6899340443509767,62,62,0
7.975591006371881,88,57,0
3.1036195892357377,93,74,0
4.552201490818012,84,52,0
0.11620539908100636,72,51,0
0.7244688779455888,58,86,0
3.924935564066848,51,89,0
4.799388347171235,90,44,0
6.000205481193037,93,78,1
2.9166257870930323,80,50,0
6.949818861265426,93,97,1
8.601223971892045,96,98,1
7.7985098889334985,51,50,0
0.39618825348357145,81,98,0
4.805069472578289,67,86,0
1.0493017841817487,62,81,0
2.4204501586252745,95,86,0
9.866625932671464,54,70,0
1.4249554290151323,91,70,0
4.988881534513561,93,52,0
6.181557343181191,59,53,0
7.024649705441039,92,88,1
5.5964868348691414,74,84,1
0.09770847419183659,83,81,0
3.2646130824399187,86,64,0
5.1771164338471145,79,72,1
0.8786649914483335,56,72,0
3.5062693120918076,55,54,0
0.33203108791366565,52,55,0
0.7857849715502074,62,83,0
3.9692327620159604,52,97,0
1.3271575404306035,75,95,0
5.675408482615581,73,77,1
6.894649691372657,55,45,0
8.005866991090828,92,83,1
2.0015024424481007,98,64,0
1.6748258225906976,91,54,0
1.0456784033440025,61,43,0
6.364302495436367,98,95,1
7.064757264869011,85,43,0
0.3158614482564204,51,69,0
9.362122462436899,60,73,0
0.5197128365147241,88,66,0
5.412963353010705,83,70,1
7.090605194509164,75,95,1
8.709691237460856,67,71,0
7.140869321324278,70,83,0
8.017280830697919,85,78,1
3.3945019254280604,89,91,0
8.148251137465122,95,48,0
0.8011484638467514,93,80,0
8.948166560605276,71,47,0
5.475923761537363,79,53,0
8.172977699624937,99,72,1
4.523182845183001,92,62,0
6.4357769519652495,79,60,0
5.264026609361132,57,94,0
7.315895217553319,83,51,0
0.8162998203058958,96,96,0
0.603520839905638,58,41,0
2.4710323401014644,69,52,0
1.5954468011318834,89,98,0
8.717835665922017,74,43,0
2.192139873580443,68,59,0
9.758652558191313,54,89,0
3.3689579177110685,60,90,0
1.8211791568869928,64,87,0
7.896985071424791,57,98,0
6.587077755008761,68,53,0
4.98195716453139,72,69,0
5.553635509376313,76,68,1
7.192017782722639,89,47,0
2.2845474133129873,81,51,0
9.963339160567418,75,80,1
9.747931621467831,76,77,1
6.503256863469369,68,65,0
1.9954245092914513,99,89,0
6.802282424312914,91,41,0
0.7219840897917584,78,94,0
0.30652502205806065,88,79,0
2.576828885112137,90,95,0
4.626229567393163,82,53,0
8.682725054083805,68,45,0
7.271690697663081,86,81,1
7.42706521199981,68,79,0
4.2549333444807536,82,70,0
3.4593499254696294,96,56,0
3.7103876298460268,65,64,0
9.876495637360579,72,71,1
0.4010919141248248,56,51,0
8.670314961224486,75,88,1
5.786754085723934,81,52,0
4.386154191895905,61,58,0
7.252576604151365,57,83,0
4.866689414247029,54,87,0
8.734232380816605,91,64,1
9.007018640112586,77,70,1
4.217209268734554,54,98,0
2.768277972350516,98,76,0
5.923503285933622,75,64,1
9.12363345616691,54,55,0
2.106621890056666,71,96,0
6.229665835634828,64,77,0
6.3156022009252055,62,82,0
7.33113022415281,77,88,1
1.315676851272598,82,97,0
7.158249646820885,92,62,1
9.09032520665641,72,53,0
1.7968310887024197,82,45,0
2.3754332492387764,92,64,0
9.713950940416396,67,62,0
1.8097695270948977,99,99,0
8.543850933695792,79,82,1
4.922778564480348,75,51,0
2.4723107440317706,65,52,0
8.707499012725114,62,75,0
4.453052550026655,88,78,0
5.148173539296902,82,73,1
3.5923336939976567,75,45,0
5.9295085143492745,97,77,1
1.6352387258502277,50,89,0
3.910815366517607,98,91,0
9.694123223352875,87,79,1
2.5813343270112754,51,47,0
6.567366645412922,98,47,0
3.251900642246949,55,79,0
7.734731256866007,95,72,1
1.3087366071834983,99,73,0
9.698210450785448,87,83,1
4.5378954138363925,91,54,0
2.3605046334646396,73,75,0
0.7349674733001266,67,99,0
1.6975790508754074,76,96,0
5.197739485560176,90,74,1
3.3700317643128628,57,85,0
8.288833658826094,77,61,1
4.308875236618059,59,62,0
2.487142725876299,66,79,0
6.171449866040301,78,84,1
7.067772168854458,55,94,0
1.6704190790094986,63,90,0
1.6761921628831766,71,61,0
0.3667142693354297,55,44,0
7.364020150656405,75,70,1
6.638045276218051,88,52,0
4.746308757498139,61,67,0
8.441704489691972,84,97,1
8.056701529500533,63,59,0
5.853543643967521,71,72,1
8.682712805132587,72,55,0
2.0584121003676827,97,68,0
1.1191961939772788,56,62,0
2.697496115169896,89,63,0
0.5708685608931485,99,73,0
5.31169528001032,74,46,0
9.366056922949614,62,77,0
0.39343540668509647,70,76,0
1.221099140100268,90,43,0
4.521990282834353,59,73,0
9.33875017527905,58,81,0
3.161561049767505,64,61,0
5.072348086883924,51,44,0
0.41572859050392097,74,89,0
1.4834320096208886,62,81,0
9.86630122958847,83,62,1
9.651186964360456,83,93,1
0.04939980934409616,84,99,0
9.51811785423239,87,54,0
6.391199378155004,52,70,0
8.679182945200221,91,98,1
4.547398556338591,55,48,0
5.155960285792503,97,82,1
4.888465802569202,98,97,0
6.668642575461043,68,92,0
1.396512547563129,52,64,0
0.2997358987267795,67,64,0
3.079299415911909,88,88,0
7.0468076273664675,58,60,0
2.0185345212294834,61,48,0
6.734324333249173,54,94,0
9.699120461072704,52,87,0
0.9390071578941839,60,77,0
6.726021182251262,79,61,1
4.437502193045711,53,82,0
8.681422543775053,54,62,0
1.771497894473859,50,88,0
6.926259522261645,76,43,0
8.381152896481103,77,68,1
9.446142194740233,78,54,0
6.832480282896459,67,40,0
4.971747640084273,61,93,0
6.178472402012138,62,69,0
8.689049844787181,90,68,1
5.706097466388297,51,59,0
0.3038705969683686,86,72,0
9.309486955069778,94,80,1
6.895267510315612,65,83,0
6.765133857772465,97,75,1
2.1567515239771717,73,99,0
6.5888547023265716,84,61,1
3.938644056541585,71,52,0
6.512329770414921,85,46,0
1.0659303030799072,60,47,0
6.5784530460303605,95,67,1
9.994137257706665,78,84,1
0.4821203886055603,84,82,0
9.771741842213173,97,48,0
4.069079607228706,64,64,0
8.707534503372592,80,95,1
7.823854840582735,91,55,0
5.6701626098666775,90,49,0
7.384492092513265,92,50,0
8.78515561301348,65,70,0
4.0414032165103295,59,51,0
3.270331615632387,98,99,0
6.675933855635847,81,70,1
8.078459419412585,51,53,0
7.622851347766158,73,90,1
7.978136488586345,72,83,1
4.35583314812933,51,71,0
8.178342161750216,87,89,1
1.2020905537060844,80,92,0
5.444890979608496,89,56,0
0.057586604981215705,75,74,0
3.2458582990027027,78,40,0
3.664615348713979,52,68,0
3.961726916092554,63,90,0
6.954672066898622,74,43,0
3.885581012703457,97,62,0
4.486936226225307,50,67,0
2.375441308743275,52,55,0
3.732517916293401,75,51,0
2.2726962726315145,67,92,0
0.7319592376844364,58,60,0
6.034485933813779,87,84,1
6.682127985550163,72,56,0
6.194903460096145,70,79,0
4.6349404380057235,50,52,0
3.797857801792298,70,91,0
8.633336495718252,76,97,1
5.190817851362181,91,71,1
4.79181877629731,55,76,0
0.2564206580643569,93,89,0
3.4124782762615635,85,54,0
3.8019561878585706,77,51,0
3.988227808969005,94,88,0
5.801723692273323,66,96,0
5.336025467268785,89,54,0
6.079050927934446,52,73,0
7.6488326154212825,61,45,0
8.129857387160936,88,56,0
7.181230762264944,61,87,0
9.555236959549347,51,88,0
0.1823258267636163,95,96,0
1.957779856835461,71,59,0
0.0756287497814212,72,48,0
6.47474714154603,79,98,1
8.98030548949987,54,44,0
2.4348229657629927,58,62,0
9.270345447963066,70,72,0
0.6026739028956085,60,77,0
9.344360268055143,54,95,0
3.516226872396344,84,53,0
1.0142082844921652,76,56,0
4.858717591863257,98,96,0
2.567765677205079,51,58,0
2.8487290196192285,73,72,0
3.0728996492628657,80,40,0
8.030258978326634,82,52,0
5.391612766752544,88,85,1
3.1130769915600363,79,66,0
6.103337833109183,95,45,0
7.161506742231936,86,98,1
2.7262400073353374,77,45,0
4.135491015253515,80,72,0
1.2188609333694755,60,69,0
1.8114934953468032,72,85,0
6.811178539649828,51,74,0
1.8143834769562694,89,62,0
5.251633836670601,90,49,0
7.090462617224327,76,90,1
1.0687692309474384,84,58,0
5.673122196289036,51,90,0
2.5656278370136376,88,67,0
9.629268752375799,86,62,1
4.835456467199247,70,43,0
8.059925497751582,54,59,0
5.502265421562617,94,58,0
0.43412532854819164,70,81,0
6.3315137559402235,78,66,1
9.51403342206657,69,96,0
6.016118201463312,87,73,1
8.191888594267901,69,43,0
8.842064633484078,99,95,1
2.2807977194893247,74,77,0
2.1204483990822665,51,46,0
6.1098098885099175,81,87,1
4.110284698067047,75,46,0
8.398613028667203,55,89,0
9.000231233980111,90,91,1
3.534213793027181,52,65,0
2.3687055897448204,82,65,0
7.805255152438618,50,93,0
2.748060355481361,54,58,0
8.226143185136785,62,48,0
4.237382536487628,68,59,0
6.675498992914704,61,81,0
0.9553531383466818,97,84,0
6.23859324676573,74,89,1
4.517676787372292,84,55,0
5.866084631754741,61,93,0
1.6801420774486342,79,56,0
7.368737449441821,54,61,0
8.627970775432285,83,52,0
2.1673980009077565,71,51,0
0.9571455552016173,88,49,0
0.23638586046336396,62,40,0
6.4197150044326605,96,71,1
6.070940360887808,52,69,0
5.4669741271407,69,47,0
2.3194709611597544,80,60,0
3.9090599590551465,54,61,0
5.944763351861731,73,57,0
4.967668588591694,89,41,0
9.877855202148872,82,87,1
1.3643975255673313,57,83,0
6.951445540475937,73,48,0
4.043187681042921,99,42,0
4.281996149256147,69,93,0
7.175977656581763,65,65,0
6.924361513243697,99,60,0
9.912559937021882,61,69,0
1.2839428945412523,62,67,0
1.0410964938416634,94,75,0
7.243388171287411,91,65,1
5.783869170064091,88,73,1
2.7416066655980584,74,47,0
0.794193689889866,95,49,0
0.8565824959643054,81,87,0
8.941908746641182,73,94,1
1.918673247187429,97,82,0
3.2337156211552074,96,89,0
2.26656402226988,93,93,0
3.5499630583193733,58,53,0
0.6942384274609337,89,79,0
5.190597909082704,99,94,1
0.676125635922149,72,54,0
8.003565078223616,99,56,0
2.3371208191043302,62,92,0
5.400119146045106,81,57,0
8.800790875614583,99,71,1
6.5087736904719415,64,77,0
5.329577865513353,85,62,1
3.243337531153756,98,85,0
3.330019130581979,54,62,0
6.694869551981901,71,74,1
9.941393612211675,65,78,0
6.618391898493786,90,54,0
5.577834173700249,59,92,0
7.306505102392461,73,63,1
4.652056122837181,67,67,0
0.6014234260078521,98,55,0
5.6229681587790985,67,55,0
9.576252845053801,56,79,0
1.7530294235765964,53,78,0
6.900048908206657,75,45,0
2.0093368865905648,54,41,0
5.3582768447308124,65,93,0
0.9667644964671962,84,52,0
4.503709362581851,75,83,0
7.561633288952461,67,86,0
3.4757152423898208,78,98,0
6.64911724487218,72,48,0
7.954499607897292,63,73,0
9.271778194794527,64,56,0
2.3464208185545354,98,66,0
3.993159158093081,82,68,0
1.5241601333041743,74,76,0
9.924835021583752,70,82,0
9.270009679242953,66,61,0
5.399571302805596,72,90,1
8.420332943764212,92,63,1
5.209579772720422,66,46,0
6.2358568800275975,63,73,0
0.8912443211601662,78,87,0
7.552704204968079,69,51,0
1.2771348363523483,79,62,0
8.260676302525283,68,54,0
7.820280876703859,88,72,1
7.087446977429765,62,96,0
0.36160380524762115,67,52,0
3.031283559453286,72,62,0
2.631125699108429,95,77,0
3.6013640747151907,82,71,0
0.8764274676383854,88,84,0
9.369578230310628,89,89,1
5.538022407123763,67,74,0
3.0552431065802352,58,40,0
3.969815170742834,82,86,0
4.472025405048356,81,97,0
6.005943333606173,66,84,0
5.156794276964978,68,44,0
9.193919732144174,76,96,1
4.969634829058302,55,52,0
9.921580148233126,84,93,1
8.514249577450958,86,44,0
2.085105143573358,83,99,0
9.305952146439163,69,71,0
1.163663978854761,74,90,0
8.174497084911916,53,60,0
3.806232934765801,59,63,0
8.779743204450694,59,99,0
8.680566901074503,73,57,0
8.059254001176212,70,60,0
7.900304363070614,60,93,0
3.046791390980408,76,49,0
0.8091928305125218,65,63,0
4.029801787651614,75,79,0
1.7352451498650867,79,86,0
6.9495108890246176,98,60,0
3.4609972653778556,65,64,0
9.756102008599148,56,91,0
6.40972077345332,65,99,0
8.224805636343609,84,96,1
1.3252467274184843,65,98,0
8.620144822726225,89,62,1
9.227571905133944,61,61,0
4.870619188189359,84,43,0
6.062529377509774,98,73,1
7.648098009029955,70,95,0
1.7483862726041255,99,45,0
5.0256607646344245,92,67,1
3.986630277723131,85,70,0
1.4637399216224911,97,74,0
3.6753442229153146,66,78,0
0.6817230938549357,81,81,0
0.25811906949486985,90,62,0
1.3516628915482276,55,45,0
9.631151115891738,73,55,0
5.49529535895017,76,41,0
9.6582216115322,69,63,0
4.32497878330132,74,56,0
3.1181613308525957,51,84,0
5.061418628402441,58,40,0
4.3951168863291015,77,45,0
1.0566468426174391,87,44,0
6.408263146902062,52,96,0
2.160381825095996,69,84,0
6.195879548978295,55,99,0
6.502010923981533,88,94,1
1.520248531286481,82,89,0
0.6134962711066816,50,68,0
7.807615860684399,86,51,0
4.5980042376932015,55,78,0
0.5816379550547579,94,86,0
9.948663171697671,83,42,0
0.5778056099636664,96,87,0
6.950352288585532,64,40,0
9.836789252634135,94,66,1
2.391801042159256,75,87,0
1.4224936868719618,63,63,0
1.213849394224289,56,83,0
3.0327514756759557,95,58,0
1.010458110106467,80,98,0
6.9216134169413195,73,47,0
0.6229179813006269,80,94,0
5.094221281497897,78,83,1
9.966968538529768,91,86,1
8.139702695060189,81,41,0
6.152194382310109,66,69,0
3.062536207866117,63,69,0
6.238958362916385,89,88,1
5.270414639116517,85,78,1
4.260833838903714,97,84,0
1.3071037674019947,73,71,0
8.866042152404667,94,40,0
4.497846488213225,76,77,0
1.9462251182076507,74,52,0
3.677593508772896,81,50,0
4.1412975252892705,67,49,0
8.275378955668742,95,87,1
7.336143805614021,67,98,0
7.693048936413398,86,65,1
0.11031264428647214,75,95,0
4.161539981797615,58,94,0
4.813441516353237,84,59,0
0.19192276823056686,57,56,0
2.598132087450342,69,56,0
7.60289823122135,91,43,0
1.3710970572899905,71,44,0
5.353101314525917,68,99,0
2.152018720172375,79,62,0
0.12120774643893273,77,85,0
2.412014575995415,84,91,0
9.758737549100537,92,49,0
8.015371118829895,60,85,0
9.595766443210334,80,67,1
4.878540439263625,98,72,0
1.097361986775035,97,82,0
5.47959488973693,88,65,1
4.543773345599609,85,94,0
8.44357082739616,79,89,1
0.9808258078424459,72,87,0
4.882411370217782,68,68,0
1.5004866469398426,61,66,0
3.2467592689005995,64,57,0
7.373570773877996,80,79,1
4.7601812936876655,92,99,0
3.7588828514576935,86,49,0
3.944762785700353,86,97,0
4.594467684059866,64,81,0
7.850165438370569,78,44,0
8.920846889402345,99,49,0
9.553346865039282,92,89,1
7.869033862552951,75,60,0
3.1540689574801273,93,63,0
6.881347060865421,51,77,0
4.376031240553919,69,42,0
2.5467062204605115,64,79,0
8.408715794259226,53,70,0
0.38426348962324997,71,80,0
9.017619921354235,99,76,1
4.614774646247342,87,41,0
6.3720147680828045,72,41,0
6.593539222057827,75,78,1
8.951177407065364,60,88,0
6.366696821672074,77,81,1
6.139335847600618,51,83,0
0.6665204056068996,57,73,0
5.18408021945204,78,81,1
1.5016900081704165,60,59,0
7.374337687214856,86,72,1
5.122219208126745,67,43,0
6.802277792083533,99,84,1
0.41672900602384266,63,83,0
0.8479201604580322,59,50,0
7.163233880626823,84,81,1
0.7208433599867337,58,86,0
0.712567277652586,84,44,0
0.1210847523488745,60,64,0
9.5650139829948,93,88,1
7.37508359459007,61,99,0
3.5325140850206416,52,76,0
2.9653558128765525,88,73,0
3.4970322974584955,63,48,0
7.746535311811819,77,45,0
6.613706110704144,60,57,0
1.8519556786746794,88,53,0
1.7410933533408435,74,58,0
0.9839564971339732,70,53,0
6.603027197013382,59,79,0
7.643726622217359,92,56,0
2.6504642832500402,64,99,0
0.20944961030912812,68,74,0
0.8217166747642735,97,68,0
9.678600348450304,71,81,1
2.9544477747742026,70,56,0
7.692231478381336,93,98,1
6.2466356885426375,81,82,1
3.8193963965289592,99,47,0
2.0568726219555513,72,40,0
1.2138641815940643,62,84,0
6.150129680388666,54,92,0
7.74633780637788,53,75,0
6.439042535411307,77,46,0
5.303021332491583,63,85,0
0.41951223431636264,57,44,0
9.684887775943839,58,63,0
7.987141916545745,84,67,1
2.928220367009647,86,82,0
9.799703293588507,70,56,0
6.018815896363221,67,76,0
5.824226582072464,82,59,0
7.4807317942953215,57,42,0
8.117697880901375,98,76,1
6.564786073315027,66,65,0
1.2809574636620003,92,54,0
3.382675059944984,80,90,0
9.280836403260498,83,87,1
2.2461561184385195,55,47,0
3.7216702383751334,71,52,0
4.32076882944196,63,87,0
4.394049896944522,52,42,0
6.129395824945255,61,40,0
9.430758377447075,85,48,0
2.40692711832505,61,70,0
1.2150137630091806,94,80,0
1.9747048985993731,51,93,0
8.869249002092696,51,65,0
6.458108126552061,64,56,0
2.859067892391601,72,95,0
8.159469389686173,78,73,1
8.61369996363436,66,48,0
8.465143386902781,81,95,1
9.189265336395545,56,90,0
2.522410201733616,79,52,0
7.550419287462783,77,44,0
4.6053949727414,63,80,0
8.419985528900614,93,52,0
7.284906771616132,79,40,0
7.764474464997246,66,64,0
6.561618376810715,81,86,1
1.7742876946970687,95,43,0
5.450269188969383,55,75,0
9.846697395245082,73,91,1
9.373880664971189,55,49,0
0.4317373579701167,76,67,0
1.6481481572943713,67,96,0
1.317287734545619,73,45,0
7.259799099852955,86,66,1
8.17785329856945,73,95,1
2.1351136631067194,87,51,0
5.05852692951829,83,91,1
8.407030280112,89,87,1
7.328015447662506,96,42,0
5.422372054918483,64,85,0
5.903476904587729,60,72,0
5.0836054691628,71,49,0
2.9754845131882055,73,70,0
5.650219928590161,50,54,0
6.888853020500907,67,46,0
8.733229158608077,93,75,1
6.362913539792481,61,53,0
7.61121537043158,92,95,1
1.60071634954573,77,87,0
4.6155747441978985,89,53,0
0.09331619827093296,56,42,0
2.46678864521623,72,88,0
7.264617151130048,70,92,0
9.918099513493635,83,85,1
0.9917809958721591,60,89,0
4.0149431586128825,71,42,0
8.000709686991595,91,61,1
2.0403563462889887,84,58,0
5.550849493022863,78,74,1
7.330712960296748,91,51,0
6.159854502601791,77,93,1
1.8802473461541613,67,44,0
3.553845686857394,63,49,0
7.837917844853973,67,80,0
5.542265141320167,77,72,1
0.052296135429127366,73,52,0
7.6099076002809385,57,74,0
0.3531135494023907,91,90,0
7.457337827312322,94,71,1
2.024805601652374,57,50,0
9.580734801193802,53,87,0
3.679407513020845,76,77,0
3.269316163380791,85,63,0
1.4888805033244468,54,74,0
3.0560421549021486,82,58,0
8.766507618282006,98,45,0
9.963343376272473,83,79,1
3.683095305068483,79,93,0
4.486106309545425,57,84,0
7.220709382027371,88,83,1
8.861957804650745,96,81,1
5.930443341867841,75,74,1
3.9152569817782936,86,43,0
4.126218408486237,83,72,0
6.956181464968068,56,52,0
0.032182636042786816,89,95,0
6.195893374598407,77,75,1
3.554930104413574,88,93,0
7.941973312770843,88,82,1
0.9299063982313216,77,58,0
5.882022669483905,63,82,0
4.809728898861238,99,51,0
6.423255259052274,87,50,0
0.6485359448296835,53,45,0
5.799837874281312,91,51,0
5.614845879595237,67,66,0
5.606600944161709,93,80,1
6.034876665964548,97,64,1
6.764679372263622,74,81,1
8.049889996807698,56,42,0
2.6982072012821434,87,42,0
8.250494101800621,77,59,0
4.982556822634536,54,67,0
0.7705827913433116,52,62,0
0.585509292439792,93,87,0
3.3423831869606078,80,42,0
7.8489697711146755,96,81,1
7.076809347409157,91,63,1
7.886149646724064,69,82,0
5.172690564416094,68,79,0
4.401989979554905,97,45,0
1.4745252670628395,60,59,0
